Nitrogen,Potassium,Phosphorous,Fertilizer Name
13.044904458616438,0.0,37.83797000259481,DAP
12.04572140881068,0.0,37.437636424257086,DAP
13.021721377401922,0.0,37.87819657403359,DAP
12.358216736069739,0.0,37.00108088060008,DAP
12.898564313983986,0.0,38.70705355164927,DAP
12.004069172726453,0.0,39.100428080455146,DAP
12.541420838522265,0.0,38.41196550325343,DAP
13.686319658888374,0.0,38.3972888271812,DAP
12.145463442130708,0.0,38.13727522352316,DAP
12.555242370969951,0.0,39.19835029934258,DAP
13.033224663338755,0.0,38.45967696923138,DAP
12.887176976653537,0.0,37.65898171918372,DAP
13.015536139117257,0.0,38.4034853178294,DAP
13.294205079544938,0.0,38.23054270704784,DAP
12.935692521027788,0.0,38.418864214922614,DAP
12.93555848764233,0.0,38.77890773019409,DAP
13.134527996302255,0.0,37.8974293522957,DAP
12.589910117096892,0.0,38.66345632994807,DAP
13.373699015168054,0.0,38.507577891285,DAP
13.104994522825512,0.0,37.4501843589844,DAP
13.145050797359758,0.0,37.95944970266741,DAP
13.078751866053596,0.0,37.32960356120282,DAP
11.996587050753794,0.0,37.12508645480542,DAP
12.877765752067555,0.0,38.741526982849,DAP
12.91702650716556,0.0,39.2473707042893,DAP
13.032911948880342,0.0,37.66899211774945,DAP
13.118090816670417,0.0,40.013571734992325,DAP
13.375214470499103,0.0,39.16582954564718,DAP
13.018590880285112,0.0,38.545696588398954,DAP
12.108472785892546,0.0,38.59321544391039,DAP
12.602987128415476,0.0,38.20568928540454,DAP
13.061868892433733,0.0,38.969757293764346,DAP
13.944659997947229,0.0,37.44550428076613,DAP
11.788761248639306,0.0,38.58665611647809,DAP
13.380377707425641,0.0,37.563031989906406,DAP
12.627483717222558,0.0,36.97531132117534,DAP
12.520281061028713,0.0,38.55217198431574,DAP
13.374581170438415,0.0,38.22344548629648,DAP
12.516470217585656,0.0,38.24441782567499,DAP
13.295319196076523,0.0,39.618974503587864,DAP
12.606955947353061,0.0,38.91048538415132,DAP
13.240313858936723,0.0,38.03527703941193,DAP
11.93314353868316,0.0,38.90284850860994,DAP
13.143052819635843,0.0,38.19145707959375,DAP
12.570300735991342,0.0,38.81792843114967,DAP
13.043995066541036,0.0,38.38861025485846,DAP
12.808739488754002,0.0,38.87847347582366,DAP
12.579185762421181,0.0,39.4440604593156,DAP
13.744967904411924,0.0,38.058979065572615,DAP
13.381269971825017,0.0,38.522044670153,DAP
13.160617433359713,0.0,38.44368408594878,DAP
13.288492071146747,0.0,38.96633754856635,DAP
14.125298797737246,0.0,38.51098252444144,DAP
13.008914900694666,0.0,38.873850427526136,DAP
13.69872616166775,0.0,38.04741763532726,DAP
12.895070977494775,0.0,39.32909331071042,DAP
12.207338253522414,0.0,37.23548129575085,DAP
13.149467047863581,0.0,39.33175418945467,DAP
13.57557242769249,0.0,38.69912222814399,DAP
13.268273639242544,0.0,38.906521822628584,DAP
12.593342593702264,0.0,38.81743536034217,DAP
12.20030277323614,0.0,37.859182152001665,DAP
13.52864996626391,0.0,37.45307335176378,DAP
13.077408575389093,0.0,37.58236762514529,DAP
13.459027285037154,0.0,38.41074587068954,DAP
13.75732865050341,0.0,39.478424104840784,DAP
13.287294751760188,0.0,36.76785846251738,DAP
13.188915227237715,0.0,39.52593268733643,DAP
12.916126937320637,0.0,38.08205163956667,DAP
12.733404596219213,0.0,38.244663564253315,DAP
13.47238854156291,0.0,38.071128808664874,DAP
13.843296856531751,0.0,37.7848324527068,DAP
12.6744383533599,0.0,39.317111334343814,DAP
13.368128848383998,0.0,37.95649351655153,DAP
12.726386812982234,0.0,38.44408136223519,DAP
13.2648290370592,0.0,36.90176473515147,DAP
12.911572653605745,0.0,38.5523107271133,DAP
13.129179380396376,0.0,38.5883619150725,DAP
13.151975985066189,0.0,37.59839461147297,DAP
12.80731105661363,0.0,36.884473186758335,DAP
12.645329014704664,0.0,37.49320264146332,DAP
13.685826784900145,0.0,38.65410408187811,DAP
12.57717535056622,0.0,38.36673596021165,DAP
12.722212609542604,0.0,37.83442497714594,DAP
13.221019272246757,0.0,39.21497960959588,DAP
13.11652555126305,0.0,38.83578133083019,DAP
12.324513287269609,0.0,37.71222745192654,DAP
12.909532160246753,0.0,37.6714304216846,DAP
12.451005041741226,0.0,37.93039133858648,DAP
12.361985395400822,0.0,38.683361677114156,DAP
12.868759775648691,0.0,39.178282219643876,DAP
12.906508393648442,0.0,38.35473182957745,DAP
13.3655380445893,0.0,38.1851404708333,DAP
12.721244991534153,0.0,38.04930429880799,DAP
12.35546804759992,0.0,37.928644126835636,DAP
12.917709437720806,0.0,37.79493465238085,DAP
13.279509022873413,0.0,38.898611869259724,DAP
13.380117570005465,0.0,37.33168911022239,DAP
12.242872542786928,0.0,38.46230854988176,DAP
12.20104978895035,0.0,39.54150617545319,DAP
12.638150663862675,0.0,39.615360507676705,DAP
13.085123471560719,0.0,38.55340494495354,DAP
11.99920564924381,0.0,39.30222162587726,DAP
12.398877855565809,0.0,38.850821038936516,DAP
12.523202818092036,0.0,38.78207221434677,DAP
13.829402322229617,0.0,38.54286916416369,DAP
12.42229125689146,0.0,36.98201691649986,DAP
13.000409844207908,0.0,38.72813861222628,DAP
13.152364567225243,0.0,39.51751683687412,DAP
13.479381227387831,0.0,40.058311493088446,DAP
12.620643229232224,0.0,38.56600514437992,DAP
12.313139001035722,0.0,38.16529846925315,DAP
12.993106490361603,0.0,38.43334365354226,DAP
12.486303131433308,0.0,37.693484871618935,DAP
12.9573017334752,0.0,38.82988563242349,DAP
13.191550390040614,0.0,38.85660345571662,DAP
13.265741147979302,0.0,37.48675509880105,DAP
11.748056297365423,0.0,36.94932810040102,DAP
13.085460746713684,0.0,38.72080122924295,DAP
12.392497087736334,0.0,37.10896610990257,DAP
13.030148291522654,0.0,38.83261058760993,DAP
13.037586362929082,0.0,39.337604423448624,DAP
13.626298579700476,0.0,38.13672050131435,DAP
13.307797243907435,0.0,38.52548806165228,DAP
12.311261683365013,0.0,38.45807170246882,DAP
12.4293862839754,0.0,37.66868861520435,DAP
13.210896738633739,0.0,38.41722290716527,DAP
12.904339771220155,0.0,39.35117875863135,DAP
12.904171065009857,0.0,37.6726315113432,DAP
12.616448981083662,0.0,37.23390139650952,DAP
12.607949331423422,0.0,37.78414520414975,DAP
12.977549155065033,0.0,38.14322702210237,DAP
12.9643591415423,0.0,37.37373188017958,DAP
12.991816106666878,0.0,37.98506546790831,DAP
12.653289745073584,0.0,37.19299369292657,DAP
12.865021857150413,0.0,38.08721573356977,DAP
12.28345385301727,0.0,39.23978533100537,DAP
12.879593927522318,0.0,38.21265066473048,DAP
13.054764842855139,0.0,38.94994591415249,DAP
13.15054563058698,0.0,38.53959351768522,DAP
13.365853964589142,0.0,38.306179920007715,DAP
12.737991515142843,0.0,39.18880914895451,DAP
13.07126898553351,0.0,38.808917879000624,DAP
13.751459669160512,0.0,38.91947448382223,DAP
13.454592483593975,0.0,39.182240139979434,DAP
12.678429871645315,0.0,37.43894621031502,DAP
12.795616209102894,0.0,38.153132645673665,DAP
12.812188318397064,0.0,38.40369721309122,DAP
13.415894488804565,0.0,38.3846090150326,DAP
13.287230479216168,0.0,38.84961564959752,DAP
13.145019952813069,0.0,37.245996454494,DAP
11.93977206584638,0.0,37.79190907989517,DAP
13.280782630434592,0.0,38.95710319456481,DAP
12.841379772272015,0.0,39.48940705205564,DAP
12.928781001148803,0.0,38.61646382218062,DAP
13.168040969012353,0.0,38.28375860593127,DAP
12.578210678088393,0.0,37.99259357362854,DAP
13.29333107169272,0.0,37.97059643922045,DAP
13.07585991178351,0.0,38.03408743700195,DAP
13.504487953330047,0.0,39.37757761144731,DAP
12.462166902949786,0.0,38.48410564956945,DAP
12.999522962278224,0.0,37.79187617459554,DAP
13.024963528080367,0.0,38.697006672967355,DAP
13.398656116647645,0.0,37.931255954718445,DAP
13.08467776782189,0.0,39.02677667336942,DAP
12.673197306827733,0.0,38.46575634985529,DAP
13.333482752358728,0.0,37.925504321004745,DAP
12.544173503249922,0.0,38.377733640726866,DAP
12.376070440486167,0.0,38.788841593812364,DAP
13.133204615432604,0.0,38.76811995966764,DAP
12.792358808435461,0.0,39.03944960019925,DAP
12.811997267701733,0.0,39.67405195758524,DAP
13.510780780498525,0.0,37.52799768483695,DAP
13.331869934411708,0.0,38.075730434787545,DAP
12.085898995929945,0.0,37.56562946567348,DAP
13.60723755792725,0.0,37.7486646585798,DAP
13.222235929411763,0.0,37.868317481956495,DAP
12.87464541525006,0.0,37.81516924827031,DAP
12.974418464666005,0.0,39.110121065681994,DAP
12.520861794729734,0.0,37.56717433334644,DAP
13.52083160701995,0.0,38.19057399940833,DAP
13.645319993258644,0.0,37.98755927372842,DAP
12.66216059667635,0.0,38.62463880202257,DAP
12.780836315496977,0.0,38.76206432686559,DAP
13.67514569033593,0.0,39.05034820447787,DAP
12.93786456924387,0.0,38.861283515819665,DAP
12.017517257487535,0.0,37.592400327767926,DAP
13.274083923994889,0.0,38.391165679267175,DAP
13.306440546517809,0.0,39.314874769081804,DAP
12.390216223943076,0.0,38.08554491320127,DAP
12.991011717097297,0.0,38.4302977624987,DAP
13.182549156020215,0.0,37.5951480452936,DAP
13.944503423831916,0.0,38.34699177367593,DAP
13.447735158764614,0.0,38.13372611161196,DAP
13.80461821337396,0.0,39.61172918563113,DAP
14.026744357678714,0.0,37.480098579725755,DAP
12.950715347543705,0.0,38.02451036320998,DAP
12.723457037935157,0.0,39.33723115220799,DAP
12.593886798003895,0.0,39.09450035083026,DAP
13.306014015061118,0.0,37.793335895819965,DAP
12.816573954203017,0.0,38.30170803382999,DAP
13.49876832925268,0.0,37.64495460181789,DAP
12.285739793357656,0.0,38.83480269857711,DAP
12.642883885152845,0.0,37.36768969043582,DAP
13.316901145323266,0.0,38.77582875909432,DAP
13.228353961884414,0.0,38.53129676247935,DAP
12.706788876705046,0.0,37.02718328517919,DAP
12.9085122261106,0.0,38.96384806937961,DAP
12.460817612530303,0.0,39.32033139400717,DAP
12.593519780438438,0.0,38.965745143516735,DAP
12.915292214176672,0.0,38.07530543777728,DAP
12.841489928597253,0.0,38.1591087741383,DAP
12.898569496124997,0.0,39.4050721374569,DAP
12.823734354544028,0.0,38.66385764650366,DAP
13.252187143697626,0.0,40.12878625197128,DAP
12.670922479311034,0.0,37.97687364457819,DAP
13.37703257456515,0.0,38.18307503299651,DAP
12.151282408115064,0.0,38.50178270775679,DAP
12.192227129779173,0.0,38.15402352272061,DAP
12.391426136515873,0.0,38.61723873798215,DAP
13.192381498714951,0.0,39.86010474815937,DAP
13.039149758515448,0.0,36.67073213319126,DAP
12.703106113529069,0.0,38.01484836865065,DAP
12.671054194647146,0.0,38.821919066001385,DAP
12.702300676615712,0.0,38.479263182457736,DAP
13.176860734128184,0.0,38.62896740869103,DAP
12.389951563867564,0.0,38.80564360518124,DAP
13.239066854873437,0.0,38.43342592805428,DAP
12.81448091171653,0.0,38.543687752334634,DAP
11.56634746193422,0.0,38.92341763897153,DAP
13.262695411319735,0.0,39.01444328089621,DAP
13.582118781432028,0.0,38.3765737749116,DAP
13.540864684851174,0.0,40.01776134436108,DAP
12.831643991404563,0.0,37.87510174853101,DAP
13.08298067154102,0.0,37.37648533223317,DAP
12.053343376681411,0.0,37.895668235614075,DAP
12.893619474040147,0.0,38.1564709746211,DAP
13.731985355692611,0.0,38.05794808367853,DAP
12.483057693970535,0.0,38.16818497145248,DAP
13.517392107658347,0.0,38.127597601538696,DAP
13.149178337239352,0.0,37.897200387774554,DAP
13.059302214058462,0.0,38.503671230080336,DAP
13.233730999476846,0.0,39.49791247196992,DAP
14.136094479590254,0.0,37.19203071864025,DAP
13.130339227663912,0.0,38.559812500578104,DAP
12.368872908865379,0.0,39.02292216899547,DAP
12.570388298524115,0.0,37.91014884616934,DAP
13.320257399759223,0.0,37.50251508848355,DAP
12.95944553388925,0.0,40.224060816615435,DAP
13.469503588004633,0.0,39.46712046269697,DAP
12.987842422551978,0.0,39.6723279930882,DAP
12.451926140668037,0.0,38.08614200707308,DAP
13.296261147887035,0.0,38.338382188652055,DAP
12.484918689203766,0.0,37.4335679530936,DAP
13.129257396201501,0.0,38.81760667907882,DAP
13.174615020284755,0.0,39.72075903895116,DAP
13.618758662025424,0.0,37.7303834801011,DAP
12.779866895574507,0.0,37.77018417075136,DAP
13.455905922432182,0.0,38.972604998350455,DAP
13.966970873413619,0.0,38.11832915009438,DAP
12.949930256051992,0.0,38.6288861728172,DAP
12.1015594819827,0.0,37.504126797534795,DAP
12.469545658729187,0.0,38.80833212417221,DAP
13.344969148554936,0.0,37.76785038356045,DAP
13.01549808732812,0.0,37.83682219718083,DAP
12.5670176572967,0.0,38.28299043595892,DAP
12.67339775212933,0.0,38.514893537258736,DAP
13.251483913062586,0.0,38.22378697257063,DAP
13.15099532320277,0.0,37.32347907942614,DAP
12.955831097407511,0.0,38.63234312186223,DAP
13.886087957941903,0.0,38.9675274175628,DAP
14.19804455078584,0.0,39.483807624965095,DAP
11.563974038938737,0.0,38.541477655329174,DAP
12.770048144391385,0.0,39.63080020832774,DAP
12.92907947447864,0.0,37.40033095388931,DAP
11.173131798395957,0.0,39.688493609404745,DAP
13.53330873594691,0.0,36.280427595575105,DAP
13.612205268123752,0.0,39.463001291733036,DAP
13.816258209981287,0.0,38.5612302836089,DAP
12.021431328967928,0.0,34.05208759524144,DAP
11.719369610597013,0.0,36.635188273594494,DAP
13.275106690449736,0.0,40.91748834820202,DAP
12.26399323566451,0.0,37.76474051049951,DAP
13.422488750172375,0.0,36.288177807656915,DAP
12.444974748193108,0.0,37.962155594355984,DAP
12.640283421691233,0.0,39.519810884513795,DAP
14.187685727671981,0.0,41.637501436045184,DAP
13.025990611677207,0.0,36.002335224559054,DAP
10.346828436934885,0.0,38.85852965148949,DAP
14.443047367403874,0.0,36.41841957443509,DAP
12.793586195803012,0.0,38.4432299329693,DAP
12.790119859113133,0.0,36.88961887060668,DAP
11.676867792466751,0.0,38.92347591534965,DAP
12.134937160047954,0.0,39.97806698468889,DAP
13.712487451506446,0.0,33.55824127815065,DAP
11.393701315366297,0.0,39.32379097134792,DAP
11.756804935010216,0.0,37.64380932270578,DAP
13.468620771085096,0.0,38.00620819753021,DAP
12.664388071841742,0.0,37.145883893064806,DAP
13.159078382658713,0.0,37.663322316921374,DAP
9.940912450651464,0.0,36.47582298295128,DAP
13.503711288508622,0.0,39.02193116363541,DAP
13.292480051077764,0.0,38.80264539317583,DAP
15.602725356204324,0.0,36.29127735557847,DAP
12.183906009227503,0.0,39.28997502463973,DAP
12.756089190429268,0.0,38.18934367706372,DAP
9.865705559832612,0.0,38.689157319307505,DAP
13.479736358555238,0.0,39.648008028711274,DAP
14.283997686053812,0.0,37.516973858309555,DAP
13.664671272406505,0.0,40.56594140560256,DAP
12.53043544428442,0.0,37.244538591944185,DAP
12.973786515610277,0.0,36.68489048395155,DAP
11.300492428148033,0.0,36.71712949433568,DAP
14.683778799109747,0.0,38.24754075221884,DAP
12.861939630546072,0.0,36.77485545794041,DAP
15.55965875850369,0.0,37.64602709917297,DAP
12.94216161472252,0.0,37.623990789465445,DAP
11.649334664381698,0.0,39.23910365250133,DAP
14.500897264756587,0.0,38.9297096774321,DAP
13.758366731665937,0.0,41.095482993388835,DAP
11.697481685060945,0.0,36.2959517134861,DAP
13.402256924756363,0.0,38.433490229439066,DAP
12.596313893729096,0.0,38.428901013235055,DAP
11.870805447422383,0.0,37.167273091285416,DAP
13.502064290164157,0.0,39.47568570217653,DAP
11.853492043139672,0.0,37.34213578500794,DAP
12.078135573381235,0.0,37.45243502597271,DAP
13.48530809648023,0.0,35.09249380692308,DAP
10.467713281925828,0.0,39.87203020296742,DAP
13.052306361095152,0.0,37.65672209962309,DAP
14.147176694156752,0.0,39.271994486430074,DAP
13.861133468942112,0.0,37.95745372925614,DAP
10.888338482883213,0.0,37.47194981280903,DAP
11.285188847572586,0.0,38.1752398222748,DAP
13.325573436248517,0.0,41.68567218635542,DAP
13.370185787347012,0.0,40.993486226502476,DAP
13.044871356409248,0.0,37.79394890001556,DAP
13.483566526844083,0.0,39.38068615949585,DAP
13.321685824282902,0.0,38.25504722476515,DAP
12.578872121357948,0.0,40.39184869509979,DAP
13.242828006635053,0.0,36.45556599879894,DAP
11.689126240287528,0.0,41.241417182872155,DAP
10.954583858133152,0.0,35.6110914797552,DAP
12.784534136797,0.0,39.78394274308997,DAP
10.63260559110016,0.0,37.30399926415664,DAP
14.246815962897738,0.0,37.14078525621539,DAP
11.261623635652262,0.0,37.52931823553235,DAP
11.344539057870762,0.0,38.56634862802852,DAP
13.164146546852777,0.0,38.00559988461121,DAP
12.374682305410492,0.0,37.15729958717868,DAP
11.814236226395948,0.0,37.87501213554409,DAP
13.890787258729464,0.0,38.27949827440498,DAP
14.199529383737099,0.0,38.74371554712472,DAP
15.31751094436187,0.0,40.59340998224628,DAP
13.78952768647016,0.0,40.502173581550004,DAP
14.389031384620646,0.0,36.991523668032904,DAP
12.224052665064548,0.0,39.27120474863671,DAP
11.615618056556448,0.0,40.09418356396525,DAP
11.456324790081265,0.0,38.44962340929043,DAP
13.067337519278173,0.0,39.219765940632975,DAP
14.075101470831353,0.0,37.87326958649049,DAP
12.79085173679821,0.0,38.007303613658245,DAP
14.510135846383388,0.0,36.09077683855984,DAP
13.52658225803848,0.0,37.62596048944045,DAP
13.499404001874314,0.0,36.22768147563342,DAP
12.383233673035067,0.0,37.82586696910985,DAP
11.51094962871438,0.0,35.865550176854136,DAP
12.836451684887008,0.0,40.12141311611427,DAP
14.016391170038776,0.0,37.328704841279844,DAP
12.023800510456748,0.0,37.434239237276714,DAP
11.044235366198555,0.0,39.69258368207767,DAP
12.84130494468216,0.0,39.26895912255198,DAP
13.614589569475227,0.0,37.62575137127141,DAP
13.071977160174747,0.0,37.33536303160675,DAP
14.084808755834295,0.0,36.570207403194686,DAP
12.93074370534356,0.0,38.058779105789284,DAP
12.802742521507083,0.0,36.90712072067327,DAP
12.136048300138006,0.0,38.60505704956899,DAP
12.733889736264107,0.0,38.95937336128209,DAP
13.577791180016659,0.0,40.68060289519358,DAP
13.349622569545133,0.0,36.33882910666564,DAP
14.77563867547543,0.0,40.48711714447761,DAP
13.843921378816331,0.0,40.900758689053234,DAP
12.887967415249303,0.0,38.05166704117784,DAP
12.58011934214627,0.0,42.0,DAP
13.464132601115795,0.0,35.68002317733469,DAP
12.09029268011572,0.0,34.87011798150214,DAP
11.892248655524286,0.0,40.449349499699565,DAP
14.180116375180397,0.0,37.36172503495628,DAP
10.889814458419231,0.0,37.86932017487023,DAP
12.66747418507996,0.0,36.48331168926201,DAP
14.16722272349925,0.0,35.690106363656476,DAP
14.153788410077052,0.0,38.76770962765621,DAP
10.51472750541421,0.0,40.79982406120238,DAP
12.472575741448424,0.0,41.49783491430265,DAP
11.936232142070889,0.0,39.33277848629503,DAP
11.945684184241182,0.0,37.21479525150375,DAP
12.593401606757682,0.0,37.15479827287727,DAP
12.996674971442221,0.0,36.611697598934775,DAP
13.406681093934589,0.0,38.17348770481171,DAP
13.963332972478437,0.0,41.236066380531504,DAP
11.058203007140623,0.0,37.879037798936416,DAP
13.203507551170121,0.0,37.19354671555039,DAP
12.833464507430882,0.0,40.046627031290555,DAP
14.05924513474004,0.0,38.23374511908263,DAP
8.181122312147787,8.225555223946293,28.338545761114986,Fourteen-Thirty Five-Fourteen
8.52491385717381,8.705693471151697,29.79606715236019,Fourteen-Thirty Five-Fourteen
7.933955556256655,8.186128158708799,30.129182252826382,Fourteen-Thirty Five-Fourteen
8.304284359533893,8.475103411178564,30.450898610005822,Fourteen-Thirty Five-Fourteen
8.846457255293288,9.084273023105066,29.178080395218615,Fourteen-Thirty Five-Fourteen
8.413755579059755,8.856702908732323,28.464198348902137,Fourteen-Thirty Five-Fourteen
9.211815298763216,8.371393306788484,30.19710547131986,Fourteen-Thirty Five-Fourteen
8.47780238006523,8.954412619618346,29.435995558900007,Fourteen-Thirty Five-Fourteen
7.840348415208612,8.5737359501169,29.707679599735126,Fourteen-Thirty Five-Fourteen
7.76709048254528,8.986617500415566,27.960402381489317,Fourteen-Thirty Five-Fourteen
8.4402451702126,8.934725500693208,29.151034950817454,Fourteen-Thirty Five-Fourteen
